DictionaryName,Code,Name,Domain,,
CPT,1622,Anesthesia for diagnostic arthroscopic procedures of shoulder joint,CARE,,
CPT,1630,"Anesthesia for open or surgical arthroscopic procedures on humeral head and neck, sternoclavicular joint, acromioclavicular joint, and shoulder joint; not otherwise specified",CARE,,
CPT,1634,"Anesthesia for open or surgical arthroscopic procedures on humeral head and neck, sternoclavicular joint, acromioclavicular joint, and shoulder joint; shoulder disarticulation",CARE,,
CPT,1636,"Anesthesia for open or surgical arthroscopic procedures on humeral head and neck, sternoclavicular joint, acromioclavicular joint, and shoulder joint; interthoracoscapular (forequarter) amputation",CARE,,
CPT,1638,"Anesthesia for open or surgical arthroscopic procedures on humeral head and neck, sternoclavicular joint, acromioclavicular joint, and shoulder joint; total shoulder replacement",CARE,,
CPT,0163T,"Total disc arthroplasty (artificial disc), anterior approach, including discectomy to prepare interspace (other than for decompression), each additional interspace, lumbar (List separately in addition to code for primary procedure)",CARE,,
CPT,0164T,"Removal of total disc arthroplasty, (artificial disc), anterior approach, each additional interspace, lumbar (List separately in addition to code for primary procedure)",CARE,,
CPT,1650,Anesthesia for procedures on arteries of shoulder and axilla; not otherwise specified,CARE,,
CPT,1652,Anesthesia for procedures on arteries of shoulder and axilla; axillary-brachial aneurysm,CARE,,
CPT,1654,Anesthesia for procedures on arteries of shoulder and axilla; bypass graft,CARE,,
CPT,1656,Anesthesia for procedures on arteries of shoulder and axilla; axillary-femoral bypass graft,CARE,,
CPT,0165T,"Revision including replacement of total disc arthroplasty (artificial disc), anterior approach, each additional interspace, lumbar (List separately in addition to code for primary procedure)",CARE,,
CPT,0166T,"Transmyocardial transcatheter closure of ventricular septal defect, with implant; without cardiopulmonary bypass",CARE,,
CPT,1670,Anesthesia for all procedures on veins of shoulder and axilla,CARE,,
CPT,0167T,"Transmyocardial transcatheter closure of ventricular septal defect, with implant; with cardiopulmonary bypass",CARE,,
CPT,1680,"Anesthesia for shoulder cast application, removal or repair; not otherwise specified",CARE,,
CPT,1682,"Anesthesia for shoulder cast application, removal or repair; shoulder spica",CARE,,
CPT,0168T,"Rhinophototherapy, intranasal application of ultraviolet and visible light, bilateral",CARE,,
CPT,0169T,"Stereotactic placement of infusion catheter(s) in the brain for delivery of therapeutic agent(s), including computerized stereotactic planning and burr hole(s)",CARE,,
CPT,1710,"Anesthesia for procedures on nerves, muscles, tendons, fascia, and bursae of upper arm and elbow; not otherwise specified",CARE,,
CPT,1712,"Anesthesia for procedures on nerves, muscles, tendons, fascia, and bursae of upper arm and elbow; tenotomy, elbow to shoulder, open",CARE,,
CPT,1714,"Anesthesia for procedures on nerves, muscles, tendons, fascia, and bursae of upper arm and elbow; tenoplasty, elbow to shoulder",CARE,,
CPT,1716,"Anesthesia for procedures on nerves, muscles, tendons, fascia, and bursae of upper arm and elbow; tenodesis, rupture of long tendon of biceps",CARE,,
CPT,0171T,"Insertion of posterior spinous process distraction device (including necessary removal of bone or ligament for insertion and imaging guidance), lumbar; single level",CARE,,
CPT,0172T,"Insertion of posterior spinous process distraction device (including necessary removal of bone or ligament for insertion and imaging guidance), lumbar; each additional level (List separately in addition to code for primary procedure)",CARE,,
CPT,1730,Anesthesia for all closed procedures on humerus and elbow,CARE,,
CPT,1732,Anesthesia for diagnostic arthroscopic procedures of elbow joint,CARE,,
CPT,0173T,Monitoring of intraocular pressure during vitrectomy surgery (List separately in addition to code for primary procedure),CARE,,
CPT,1740,Anesthesia for open or surgical arthroscopic procedures of the elbow; not otherwise specified,CARE,,
CPT,1742,Anesthesia for open or surgical arthroscopic procedures of the elbow; osteotomy of humerus,CARE,,
CPT,1744,Anesthesia for open or surgical arthroscopic procedures of the elbow; repair of nonunion or malunion of humerus,CARE,,
CPT,0174T,"Computer-aided detection (CAD) (computer algorithm analysis of digital image data for lesion detection) with further physician review for interpretation and report, with or without digitization of film radiographic images, chest radiograph(s), performed concurrent with primary interpretation (List separately in addition to code for primary procedure)",CARE,,
CPT,1756,Anesthesia for open or surgical arthroscopic procedures of the elbow; radical procedures,CARE,,
CPT,1758,Anesthesia for open or surgical arthroscopic procedures of the elbow; excision of cyst or tumor of humerus,CARE,,
CPT,0175T,"Computer-aided detection (CAD) (computer algorithm analysis of digital image data for lesion detection) with further physician review for interpretation and report, with or without digitization of film radiographic images, chest radiograph(s), performed remote from primary interpretation",CARE,,
CPT,1760,Anesthesia for open or surgical arthroscopic procedures of the elbow; total elbow replacement,CARE,,
CPT,0176T,Transluminal dilation of aqueous outflow canal; without retention of device or stent,CARE,,
CPT,1770,Anesthesia for procedures on arteries of upper arm and elbow; not otherwise specified,CARE,,
CPT,1772,Anesthesia for procedures on arteries of upper arm and elbow; embolectomy,CARE,,
CPT,0177T,Transluminal dilation of aqueous outflow canal; with retention of device or stent,CARE,,
CPT,1780,Anesthesia for procedures on veins of upper arm and elbow; not otherwise specified,CARE,,
CPT,1782,Anesthesia for procedures on veins of upper arm and elbow; phleborrhaphy,CARE,,
CPT,0178T,"Electrocardiogram, 64 leads or greater, with graphic presentation and analysis; with interpretation and report",CARE,,
CPT,0179T,"Electrocardiogram, 64 leads or greater, with graphic presentation and analysis; tracing and graphics only, without interpretation and report",CARE,,
CPT,0180T,"Electrocardiogram, 64 leads or greater, with graphic presentation and analysis; interpretation and report only",CARE,,
CPT,1810,"Anesthesia for all procedures on nerves, muscles, tendons, fascia, and bursae of forearm, wrist, and hand",CARE,,
CPT,0181T,"Corneal hysteresis determination, by air impulse stimulation, bilateral, with interpretation and report",CARE,,
CPT,1820,"Anesthesia for all closed procedures on radius, ulna, wrist, or hand bones",CARE,,
CPT,1829,Anesthesia for diagnostic arthroscopic procedures on the wrist,CARE,,
CPT,0182T,"High dose rate electronic brachytherapy, per fraction",CARE,,
CPT,1830,"Anesthesia for open or surgical arthroscopic/endoscopic procedures on distal radius, distal ulna, wrist, or hand joints; not otherwise specified",CARE,,
CPT,1832,"Anesthesia for open or surgical arthroscopic/endoscopic procedures on distal radius, distal ulna, wrist, or hand joints; total wrist replacement",CARE,,
CPT,0183T,"Low frequency, non-contact, non-thermal ultrasound, including topical application(s), when performed, wound assessment, and instruction(s) for ongoing care, per day",CARE,,
CPT,1840,"Anesthesia for procedures on arteries of forearm, wrist, and hand; not otherwise specified",CARE,,
CPT,1842,"Anesthesia for procedures on arteries of forearm, wrist, and hand; embolectomy",CARE,,
CPT,1844,"Anesthesia for vascular shunt, or shunt revision, any type (eg, dialysis)",CARE,,
CPT,0184T,"Excision of rectal tumor, transanal endoscopic microsurgical approach (ie, TEMS)",CARE,,
CPT,1850,"Anesthesia for procedures on veins of forearm, wrist, and hand; not otherwise specified",CARE,,
CPT,1852,"Anesthesia for procedures on veins of forearm, wrist, and hand; phleborrhaphy",CARE,,
CPT,0185T,"Multivariate analysis of patient-specific findings with quantifiable computer probability assessment, including report",CARE,,
CPT,1860,"Anesthesia for forearm, wrist, or hand cast application, removal, or repair",CARE,,
CPT,0186T,Suprachoroidal delivery of pharmacologic agent (does not include supply of medication),CARE,,
CPT,0187T,"Scanning computerized ophthalmic diagnostic imaging, anterior segment, with interpretation and report, unilateral",CARE,,
CPT,0188T,"Remote real-time interactive video-conferenced critical care, evaluation and management of the critically ill or critically injured patient; first 30-74 minutes",CARE,,
CPT,0189T,"Remote real-time interactive video-conferenced critical care, evaluation and management of the critically ill or critically injured patient; each additional 30 minutes (List separately in addition to code for primary service)",CARE,,
CPT,0190T,Placement of intraocular radiation source applicator (List separately in addition to primary procedure),CARE,,
CPT,1916,Anesthesia for diagnostic arteriography/venography,CARE,,
CPT,0191T,"Insertion of anterior segment aqueous drainage device, without extraocular reservoir; internal approach",CARE,,
CPT,1920,Anesthesia for cardiac catheterization including coronary angiography and ventriculography (not to include Swan-Ganz catheter),CARE,,
CPT,1922,Anesthesia for non-invasive imaging or radiation therapy,CARE,,
CPT,1924,Anesthesia for therapeutic interventional radiological procedures involving the arterial system; not otherwise specified,CARE,,
CPT,1925,Anesthesia for therapeutic interventional radiological procedures involving the arterial system; carotid or coronary,CARE,,
CPT,1926,"Anesthesia for therapeutic interventional radiological procedures involving the arterial system; intracranial, intracardiac, or aortic",CARE,,
CPT,0192T,"Insertion of anterior segment aqueous drainage device, without extraocular reservoir; external approach",CARE,,
CPT,1930,Anesthesia for therapeutic interventional radiological procedures involving the venous/lymphatic system (not to include access to the central circulation); not otherwise specified,CARE,,
CPT,1931,"Anesthesia for therapeutic interventional radiological procedures involving the venous/lymphatic system (not to include access to the central circulation); intrahepatic or portal circulation (eg, transvenous intrahepatic portosystemic shunt[s] [TIPS])",CARE,,
CPT,1932,Anesthesia for therapeutic interventional radiological procedures involving the venous/lymphatic system (not to include access to the central circulation); intrathoracic or jugular,CARE,,
CPT,1933,Anesthesia for therapeutic interventional radiological procedures involving the venous/lymphatic system (not to include access to the central circulation); intracranial,CARE,,
CPT,1935,Anesthesia for percutaneous image guided procedures on the spine and spinal cord; diagnostic,CARE,,
CPT,1936,Anesthesia for percutaneous image guided procedures on the spine and spinal cord; therapeutic,CARE,,
CPT,0193T,"Transurethral, radiofrequency micro-remodeling of the female bladder neck and proximal urethra for stress urinary incontinence",CARE,,
CPT,1951,"Anesthesia for second- and third-degree burn excision or debridement with or without skin grafting, any site, for total body surface area (TBSA) treated during anesthesia and surgery; less than 4% total body surface area",CARE,,
CPT,1952,"Anesthesia for second- and third-degree burn excision or debridement with or without skin grafting, any site, for total body surface area (TBSA) treated during anesthesia and surgery; between 4% and 9% of total body surface area",CARE,,
CPT,1953,"Anesthesia for second- and third-degree burn excision or debridement with or without skin grafting, any site, for total body surface area (TBSA) treated during anesthesia and surgery; each additional 9% total body surface area or part thereof (List separately in addition to code for primary procedure)",CARE,,
